fecha 	 low 	 open 	 close 	 high 	 ema short 	 ema mid 	 signal	 ishigh 	 islow 	 candle  	 shorttrend 	 midtrend 	 longtrend 	 action
 2000-01-03	3,2400	3,2400	3,2400	3,2400	0,4050	0,1271	0,0000	true	false	null	null	null	0
2000-01-04	3,1500	3,1900	3,1900	3,2000	0,3988	0,1251	0,0000	false	false	null	null	null	0
2000-01-05	3,1400	3,1400	3,1400	3,1700	0,3925	0,1231	0,0000	false	false	null	null	null	0
2000-01-06	3,0400	3,0500	3,0500	3,1100	0,3812	0,1196	0,0000	false	false	null	null	null	0
2000-01-07	3,0000	3,0200	3,0200	3,0500	0,3775	0,1184	0,0000	false	false	null	null	null	0
2000-01-10	2,9800	2,9800	2,9800	3,0000	0,3725	0,1169	0,0000	false	false	null	null	null	0
2000-01-11	2,9800	2,9800	2,9800	2,9800	0,3725	0,1169	0,0000	false	false	null	null	null	0
2000-01-12	2,9600	2,9800	2,9800	2,9900	0,3725	0,1169	0,0000	false	true	null	null	null	0
2000-01-13	2,9800	2,9800	2,9800	3,0000	0,3725	0,1169	0,0000	true	false	null	null	null	0
2000-01-14	2,9500	2,9500	2,9500	2,9700	0,3688	0,1157	0,0000	false	false	null	null	null	0
2000-01-17	2,9500	2,9500	2,9500	2,9600	0,3688	0,1157	0,0000	false	true	null	null	null	0
2000-01-18	2,9600	3,0400	3,0400	3,0500	0,3800	0,1192	0,0000	false	false	null	null	null	0
2000-01-19	3,0300	3,0300	3,0300	3,0800	0,3788	0,1188	0,0000	true	false	null	null	null	0
2000-01-20	2,9800	2,9900	2,9900	3,0200	0,3738	0,1173	0,0000	false	true	null	null	null	0
2000-01-21	2,9900	2,9900	2,9900	2,9900	3,0285	0,1173	0,0000	false	false	null	null	null	0
2000-01-24	2,9900	2,9900	2,9900	3,0100	3,0237	0,1173	0,0000	false	false	null	null	null	0
2000-01-25	3,0000	3,0700	3,0700	3,0700	3,0295	0,1204	0,0000	false	false	null	null	null	0
2000-01-26	3,0800	3,1300	3,1300	3,1400	3,0420	0,1227	0,0000	false	false	null	null	null	0
2000-01-27	3,1300	3,1800	3,1800	3,1800	3,0593	0,1247	0,0000	false	false	null	null	null	0
2000-01-28	3,1600	3,1800	3,1800	3,1900	3,0744	0,1247	0,0000	true	false	null	null	null	0
2000-01-31	3,1800	3,1800	3,1800	3,1800	3,0876	0,1247	0,0000	false	false	null	null	null	0
2000-02-01	3,1900	3,2100	3,2100	3,2200	3,1029	0,1259	0,0000	true	false	null	null	null	0
2000-02-02	3,2100	3,2100	3,2100	3,2100	3,1163	0,1259	0,0000	false	false	null	null	null	0
2000-02-03	3,2100	3,2200	3,2200	3,2400	3,1292	0,1263	0,0000	false	false	null	null	null	0
2000-02-04	3,2200	3,2200	3,2200	3,2400	3,1406	0,1263	0,0000	true	false	null	null	null	0
2000-02-07	3,2100	3,2200	3,2200	3,2300	3,1505	0,1263	0,0000	false	true	null	null	null	0
2000-02-08	3,2300	3,2600	3,2600	3,2600	3,1642	0,1278	0,0000	false	false	null	null	null	0
2000-02-09	3,2000	3,2900	3,2900	3,2900	3,1799	0,1290	0,0000	false	true	null	null	null	0
2000-02-10	3,3000	3,3600	3,3600	3,4000	3,2024	0,1318	0,0000	true	false	null	null	null	0
2000-02-11	3,3000	3,3200	3,3200	3,3600	3,2171	0,1302	0,0000	false	false	null	null	null	0
2000-02-14	3,2600	3,3000	3,3000	3,3700	3,2275	0,1294	0,0000	false	true	null	null	null	0
2000-02-15	3,2700	3,2700	3,2700	3,2800	3,2328	0,1282	0,0000	false	false	null	null	null	0
2000-02-16	3,2700	3,3000	3,3000	3,3000	3,2412	0,1294	0,0000	false	false	null	null	null	0
2000-02-17	3,2900	3,2900	3,2900	3,3200	3,2473	0,1290	0,0000	true	false	null	null	null	0
2000-02-18	3,2600	3,2600	3,2600	3,3100	3,2489	0,1278	0,0000	false	false	null	null	null	0
2000-02-21	3,2600	3,2800	3,2800	3,2800	3,2528	0,1286	0,0000	false	false	null	null	null	0
2000-02-22	3,2400	3,2400	3,2400	3,2800	3,2512	0,1271	0,0000	false	false	null	null	null	0
2000-02-23	3,2000	3,2400	3,2400	3,2400	3,2498	0,1271	0,0000	false	true	null	null	null	0
2000-02-24	3,2400	3,2400	3,2400	3,2400	3,2486	0,1271	0,0000	false	false	null	null	null	0
2000-02-25	3,2400	3,2400	3,2400	3,2400	3,2475	0,1271	0,0000	false	false	null	null	null	0
2000-02-28	3,2600	3,2700	3,2700	3,2700	3,2503	0,1282	0,0000	false	false	null	null	null	0
2000-02-29	3,2600	3,2600	3,2600	3,2800	3,2515	0,1278	0,0000	true	false	null	null	null	0
2000-03-01	3,1700	3,1700	3,1700	3,2200	3,2413	0,1243	0,0000	false	true	null	null	null	0
2000-03-02	3,1900	3,2100	3,2100	3,2100	3,2374	0,1259	0,0000	false	false	null	null	null	0
2000-03-03	3,2300	3,2800	3,2800	3,2800	3,2427	0,1286	0,0000	true	false	null	null	null	0
2000-03-06	3,2400	3,2400	3,2400	3,2400	3,2424	0,1271	0,0000	false	false	null	null	null	0
2000-03-07	3,2200	3,2200	3,2200	3,2400	3,2396	0,1263	0,0000	false	false	null	null	null	0
2000-03-08	3,1900	3,2100	3,2100	3,2100	3,2359	0,1259	0,0000	false	true	null	null	null	0
2000-03-09	3,2300	3,2700	3,2700	3,2700	3,2402	0,1282	0,0000	false	false	null	null	null	0
2000-03-10	3,2400	3,2400	3,2400	3,3000	3,2401	3,1743	0,0000	true	false	null	null	null	0
2000-03-13	3,2400	3,2400	3,2400	3,2400	3,2401	3,1769	0,0000	false	false	null	null	null	0
2000-03-14	3,3200	3,3700	3,3700	3,3700	3,2564	3,1844	0,0000	false	false	null	null	null	0
2000-03-15	3,3700	3,4200	3,4200	3,4200	3,2768	3,1937	0,0000	false	false	null	null	null	0
2000-03-16	3,4500	3,4600	3,4600	3,4600	3,2997	3,2041	0,0000	false	false	null	null	null	0
2000-03-17	3,4900	3,4900	3,4900	3,5500	3,3235	3,2153	0,0000	true	false	null	null	null	0
2000-03-20	3,4000	3,4000	3,4000	3,4700	3,3331	3,2226	0,0000	false	false	null	null	null	0
2000-03-21	3,3700	3,3800	3,3800	3,4000	3,3389	3,2287	0,0000	false	false	null	null	null	0
2000-03-22	3,3700	3,4000	3,4000	3,4100	3,3466	3,2355	0,0000	false	true	null	null	null	0
2000-03-23	3,4000	3,4100	3,4100	3,4100	3,3545	3,2423	0,0000	true	false	null	null	null	0
2000-03-24	3,3700	3,3700	3,3700	3,4000	3,3564	3,2473	0,0000	false	false	null	null	null	0
2000-03-27	3,3300	3,3300	3,3300	3,3700	3,3531	3,2506	0,0000	false	false	null	null	null	0
2000-03-28	3,2000	3,2000	3,2000	3,2600	3,3340	3,2486	0,0000	false	false	null	null	null	0
2000-03-29	3,2000	3,2000	3,2000	3,2000	3,3172	3,2467	0,0000	false	false	null	null	null	0
2000-03-30	3,1400	3,1400	3,1400	3,1400	3,2951	3,2425	0,0000	false	false	null	null	null	0
2000-03-31	3,1100	3,1100	3,1100	3,1700	3,2719	3,2373	0,0000	true	false	null	null	null	0
2000-04-03	3,1100	3,1100	3,1100	3,1100	3,2517	3,2323	0,0000	false	false	null	null	null	0
2000-04-04	3,0400	3,0500	3,0500	3,1000	3,2265	3,2251	0,0000	false	false	null	null	null	0
2000-04-05	3,0000	3,0000	3,0000	3,0500	3,1982	3,2163	-0,3485	false	true	null	null	null	0
2000-04-06	3,0400	3,1000	3,1000	3,1000	3,1859	3,2118	0,0000	false	false	null	null	null	0
2000-04-07	3,1100	3,1300	3,1300	3,1300	3,1789	3,2086	0,0000	false	false	null	null	null	0
2000-04-10	3,1300	3,1300	3,1300	3,1300	3,1728	3,2055	0,0000	false	false	null	null	null	0
2000-04-11	3,1200	3,1500	3,1500	3,1500	3,1700	3,2033	0,0000	true	false	null	null	null	0
2000-04-12	3,1000	3,1000	3,1000	3,1200	3,1612	3,1992	0,0000	false	false	null	null	null	0
2000-04-13	3,0700	3,1000	3,1000	3,1000	3,1536	3,1954	0,0000	false	false	null	null	null	0
2000-04-14	2,9200	2,9200	2,9200	3,0300	3,1244	3,1846	0,0000	false	false	null	null	null	0
2000-04-17	2,9000	2,9000	2,9000	2,9000	3,0963	3,1734	0,0000	false	true	null	null	null	0
2000-04-18	2,9200	2,9700	2,9700	2,9700	3,0805	3,1654	0,0000	true	false	null	null	null	0
2000-04-19	2,9200	2,9200	2,9200	2,9500	3,0605	3,1558	0,0000	false	false	null	null	null	0
2000-04-20	2,9200	2,9200	2,9200	2,9200	3,0429	3,1465	0,0000	false	false	null	null	null	0
2000-04-21	2,9200	2,9200	2,9200	2,9200	3,0275	3,1377	0,0000	false	false	null	null	null	0
2000-04-24	2,9500	2,9500	2,9500	2,9500	3,0178	3,1303	0,0000	false	false	null	null	null	0
2000-04-25	2,9100	2,9800	2,9800	2,9800	3,0131	3,1244	0,0000	false	true	null	null	null	0
2000-04-26	2,9800	2,9800	2,9800	3,0000	3,0090	3,1187	0,0000	true	false	null	null	null	0
2000-04-27	2,9800	2,9800	2,9800	2,9800	3,0054	3,1133	0,0000	false	false	null	null	null	0
2000-04-28	2,9500	2,9500	2,9500	2,9800	2,9984	3,1069	0,0000	false	false	null	null	null	0
2000-05-01	2,9500	2,9500	2,9500	2,9500	2,9924	3,1007	0,0000	false	true	null	null	null	0
2000-05-02	2,9800	2,9800	2,9800	2,9800	2,9908	3,0960	0,0000	true	false	null	null	null	0
2000-05-03	2,9300	2,9300	2,9300	2,9300	2,9832	3,0895	0,0000	false	false	null	null	null	0
2000-05-04	2,8400	2,8400	2,8400	2,8600	2,9653	3,0797	0,0000	false	false	null	null	null	0
2000-05-05	2,8100	2,8100	2,8100	2,8100	2,9459	3,0691	0,0000	false	false	null	null	null	0
2000-05-08	2,6700	2,6700	2,6700	2,7500	2,9114	3,0535	0,0000	false	false	null	null	null	0
2000-05-09	2,6100	2,6500	2,6500	2,6500	2,8787	3,0377	0,0000	false	false	null	null	null	0
2000-05-10	2,6000	2,6400	2,6400	2,6400	2,8489	3,0221	0,0000	false	true	null	null	null	0
2000-05-11	2,6400	2,6400	2,6400	2,6400	2,8228	3,0071	0,0000	false	false	null	null	null	0
2000-05-12	2,5900	2,5900	2,5900	2,6600	2,7937	2,9907	0,0000	true	false	null	null	null	0
2000-05-15	2,5900	2,5900	2,5900	2,5900	2,7682	2,9750	0,0000	false	false	null	null	null	0
2000-05-16	2,5100	2,5100	2,5100	2,5500	2,7359	2,9568	0,0000	false	false	null	null	null	0
2000-05-17	2,5100	2,5100	2,5100	2,5100	2,7077	2,9393	0,0000	false	false	null	null	null	0
2000-05-18	2,3700	2,4000	2,4000	2,4100	2,6692	2,9181	0,0000	false	false	null	null	null	0
2000-05-19	2,2700	2,3000	2,3000	2,3000	2,6231	2,8939	0,0000	false	false	null	null	null	0
2000-05-22	2,2300	2,2900	2,2900	2,2900	2,5815	2,8702	0,0000	false	true	null	null	null	0
2000-05-23	2,3100	2,3500	2,3500	2,3500	2,5525	2,8498	0,0000	false	false	null	null	null	0
2000-05-24	2,3500	2,4200	2,4200	2,4200	2,5360	2,8329	0,0000	false	false	null	null	null	0
2000-05-25	2,4200	2,4200	2,4200	2,4200	2,5215	2,8167	0,0000	false	false	null	null	null	0
2000-05-26	2,4200	2,4200	2,4200	2,4200	2,5088	2,8012	0,0000	false	false	null	null	null	0
2000-05-29	2,4200	2,4200	2,4200	2,4200	2,4977	2,7862	0,0000	false	false	null	null	null	0
2000-05-30	2,3800	2,4200	2,4200	2,4300	2,4880	2,7719	0,0000	false	true	null	null	null	0
2000-05-31	2,4400	2,4600	2,4600	2,4800	2,4845	2,7596	0,0000	false	false	null	null	null	0
2000-06-01	2,4700	2,5100	2,5100	2,5100	2,4877	2,7499	0,0000	false	false	null	null	null	0
2000-06-02	2,5700	2,5800	2,5800	2,5900	2,4992	2,7432	0,0000	true	false	null	null	null	0
2000-06-05	2,5600	2,5600	2,5600	2,5800	2,5068	2,7360	0,0000	false	false	null	null	null	0
2000-06-06	2,5600	2,5600	2,5600	2,5600	2,5135	2,7291	0,0000	false	false	null	null	null	0
2000-06-07	2,5400	2,5400	2,5400	2,5600	2,5168	2,7217	0,0000	false	false	null	null	null	0
2000-06-08	2,5400	2,5400	2,5400	2,5400	2,5197	2,7146	0,0000	false	false	null	null	null	0
2000-06-09	2,5400	2,5400	2,5400	2,5400	2,5222	2,7077	0,0000	false	false	null	null	null	0
2000-06-12	2,5300	2,5300	2,5300	2,5400	2,5232	2,7008	0,0000	false	true	null	null	null	0
